Match_id,Team 1,Team 2,Winners_inng,Venue,Match Date,Winner,Host_Country,Venue_Team1,Venue_Team2,Innings_Team1,Innings_Team2,Year
3176,Zimbabwe,Bangladesh,2,Harare,"Aug 12, 2011",Zimbabwe,Zimbabwe,Home,Away,Second,First,2011
3177,Zimbabwe,Bangladesh,2,Harare,"Aug 14, 2011",Zimbabwe,Zimbabwe,Home,Away,Second,First,2011
3178,Sri Lanka,Australia,2,Hambantota,"Aug 14, 2011",Australia,Sri Lanka,Home,Away,First,Second,2011
3179,Zimbabwe,Bangladesh,1,Harare,"Aug 16, 2011",Zimbabwe,Zimbabwe,Home,Away,First,Second,2011
3180,Sri Lanka,Australia,1,Hambantota,"Aug 16, 2011",Sri Lanka,Sri Lanka,Home,Away,First,Second,2011
3181,Zimbabwe,Bangladesh,2,Bulawayo,"Aug 19, 2011",Bangladesh,Zimbabwe,Home,Away,First,Second,2011
3182,Sri Lanka,Australia,2,Colombo,"Aug 20, 2011",Australia,Sri Lanka,Home,Away,First,Second,2011
3183,Zimbabwe,Bangladesh,1,Bulawayo,"Aug 21, 2011",Bangladesh,Zimbabwe,Home,Away,Second,First,2011
3184,Sri Lanka,Australia,2,Colombo,"Aug 22, 2011",Sri Lanka,Sri Lanka,Home,Away,Second,First,2011
3185,Ireland,England,1,Dublin,"Aug 25, 2011",England,Ireland,Home,Away,Second,First,2011
3187,England,India,2,Southampton,"Sep 6, 2011",England,England,Home,Away,Second,First,2011
3188,Zimbabwe,Pakistan,1,Bulawayo,"Sep 8, 2011",Pakistan,Zimbabwe,Home,Away,Second,First,2011
3189,England,India,2,The Oval,"Sep 9, 2011",England,England,Home,Away,Second,First,2011
3190,Zimbabwe,Pakistan,2,Harare,"Sep 11, 2011",Pakistan,Zimbabwe,Home,Away,First,Second,2011
3192,Netherlands,Kenya,2,The Hague,"Sep 12, 2011",Netherlands,Netherlands,Home,Away,Second,First,2011
3193,Netherlands,Kenya,2,The Hague,"Sep 13, 2011",Netherlands,Netherlands,Home,Away,Second,First,2011
3194,Zimbabwe,Pakistan,1,Harare,"Sep 14, 2011",Pakistan,Zimbabwe,Home,Away,Second,First,2011
3195,England,India,2,Cardiff,"Sep 16, 2011",England,England,Home,Away,Second,First,2011
3196,Ireland,Canada,1,Dublin,"Sep 19, 2011",Ireland,Ireland,Home,Away,First,Second,2011
3197,Ireland,Canada,1,Dublin,"Sep 20, 2011",Ireland,Ireland,Home,Away,First,Second,2011
3198,Bangladesh,West Indies,1,Dhaka,"Oct 13, 2011",West Indies,Bangladesh,Home,Away,Second,First,2011
3199,India,England,1,Hyderabad,"Oct 14, 2011",India,India,Home,Away,First,Second,2011
3200,Bangladesh,West Indies,2,Dhaka,"Oct 15, 2011",West Indies,Bangladesh,Home,Away,First,Second,2011
3201,India,England,2,Delhi,"Oct 17, 2011",India,India,Home,Away,Second,First,2011
3202,Bangladesh,West Indies,2,Chittagong,"Oct 18, 2011",Bangladesh,Bangladesh,Home,Away,Second,First,2011
3203,South Africa,Australia,1,Centurion,"Oct 19, 2011",Australia,South Africa,Home,Away,Second,First,2011
3204,Zimbabwe,New Zealand,2,Harare,"Oct 20, 2011",New Zealand,Zimbabwe,Home,Away,First,Second,2011
3205,India,England,2,Mohali,"Oct 20, 2011",India,,Neutral,Neutral,Second,First,2011
3206,Zimbabwe,New Zealand,2,Harare,"Oct 22, 2011",New Zealand,Zimbabwe,Home,Away,First,Second,2011
3207,India,England,2,Mumbai,"Oct 23, 2011",India,India,Home,Away,Second,First,2011
3208,South Africa,Australia,1,Port Elizabeth,"Oct 23, 2011",South Africa,South Africa,Home,Away,First,Second,2011
3209,Zimbabwe,New Zealand,2,Bulawayo,"Oct 25, 2011",Zimbabwe,Zimbabwe,Home,Away,Second,First,2011
3210,India,England,1,Kolkata,"Oct 25, 2011",India,India,Home,Away,First,Second,2011
3211,South Africa,Australia,2,Durban,"Oct 28, 2011",Australia,South Africa,Home,Away,First,Second,2011
3212,Pakistan,Sri Lanka,2,Dubai,"Nov 11, 2011",Pakistan,U.A.E.,Neutral,Neutral,Second,First,2011
3213,Pakistan,Sri Lanka,1,Dubai,"Nov 14, 2011",Sri Lanka,U.A.E.,Neutral,Neutral,Second,First,2011
3214,Pakistan,Sri Lanka,1,Dubai,"Nov 18, 2011",Pakistan,U.A.E.,Neutral,Neutral,First,Second,2011
3215,Pakistan,Sri Lanka,1,Sharjah,"Nov 20, 2011",Pakistan,U.A.E.,Neutral,Neutral,First,Second,2011
3216,Pakistan,Sri Lanka,2,Abu Dhabi,"Nov 23, 2011",Pakistan,U.A.E.,Neutral,Neutral,Second,First,2011
3217,India,West Indies,2,Cuttack,"Nov 29, 2011",India,India,Home,Away,Second,First,2011
3218,Bangladesh,Pakistan,2,Dhaka,"Dec 1, 2011",Pakistan,Bangladesh,Home,Away,First,Second,2011
3219,India,West Indies,2,Visakhapatnam,"Dec 2, 2011",India,India,Home,Away,Second,First,2011
3220,Bangladesh,Pakistan,1,Dhaka,"Dec 3, 2011",Pakistan,Bangladesh,Home,Away,Second,First,2011
3221,India,West Indies,1,Ahmedabad,"Dec 5, 2011",West Indies,India,Home,Away,Second,First,2011
3222,Bangladesh,Pakistan,1,Chittagong,"Dec 6, 2011",Pakistan,Bangladesh,Home,Away,Second,First,2011
3223,India,West Indies,1,Indore,"Dec 8, 2011",India,India,Home,Away,First,Second,2011
3224,India,West Indies,1,Chennai,"Dec 11, 2011",India,India,Home,Away,First,Second,2011
3225,South Africa,Sri Lanka,1,Paarl,"Jan 11, 2012",South Africa,South Africa,Home,Away,First,Second,2012
3226,South Africa,Sri Lanka,2,East London,"Jan 14, 2012",South Africa,South Africa,Home,Away,Second,First,2012
3227,South Africa,Sri Lanka,1,Bloemfontein,"Jan 17, 2012",South Africa,South Africa,Home,Away,First,Second,2012
3228,South Africa,Sri Lanka,2,Kimberley,"Jan 20, 2012",Sri Lanka,South Africa,Home,Away,First,Second,2012
3229,South Africa,Sri Lanka,2,Johannesburg,"Jan 22, 2012",Sri Lanka,South Africa,Home,Away,First,Second,2012
3230,New Zealand,Zimbabwe,1,Dunedin,"Feb 3, 2012",New Zealand,New Zealand,Home,Away,First,Second,2012
3231,Australia,India,1,Melbourne,"Feb 5, 2012",Australia,Australia,Home,Away,First,Second,2012
3232,New Zealand,Zimbabwe,1,Whangarei,"Feb 6, 2012",New Zealand,New Zealand,Home,Away,First,Second,2012
3233,India,Sri Lanka,2,Perth,"Feb 8, 2012",India,Australia,Neutral,Neutral,Second,First,2012
3234,New Zealand,Zimbabwe,1,Napier,"Feb 9, 2012",New Zealand,New Zealand,Home,Away,First,Second,2012
3235,Australia,Sri Lanka,1,Perth,"Feb 10, 2012",Australia,Australia,Home,Away,First,Second,2012
3236,Afghanistan,Pakistan,2,Sharjah,"Feb 10, 2012",Pakistan,U.A.E.,Neutral,Neutral,First,Second,2012
3237,Australia,India,2,Adelaide,"Feb 12, 2012",India,Australia,Home,Away,First,Second,2012
3238,England,Pakistan,1,Abu Dhabi,"Feb 13, 2012",England,U.A.E.,Neutral,Neutral,First,Second,2012
3240,England,Pakistan,1,Abu Dhabi,"Feb 15, 2012",England,U.A.E.,Neutral,Neutral,First,Second,2012
3241,Australia,Sri Lanka,2,Sydney,"Feb 17, 2012",Sri Lanka,Australia,Home,Away,First,Second,2012
3242,Kenya,Ireland,2,Mombasa,"Feb 18, 2012",Kenya,Kenya,Home,Away,Second,First,2012
3243,England,Pakistan,2,Dubai,"Feb 18, 2012",England,U.A.E.,Neutral,Neutral,Second,First,2012
3244,Australia,India,1,Brisbane,"Feb 19, 2012",Australia,Australia,Home,Away,First,Second,2012
3245,Kenya,Ireland,1,Mombasa,"Feb 20, 2012",Ireland,Kenya,Home,Away,Second,First,2012
3246,India,Sri Lanka,1,Brisbane,"Feb 21, 2012",Sri Lanka,Australia,Neutral,Neutral,Second,First,2012
3247,England,Pakistan,2,Dubai,"Feb 21, 2012",England,U.A.E.,Neutral,Neutral,Second,First,2012
3248,Australia,Sri Lanka,2,Hobart,"Feb 24, 2012",Sri Lanka,Australia,Home,Away,First,Second,2012
3249,New Zealand,South Africa,2,Wellington,"Feb 25, 2012",South Africa,New Zealand,Home,Away,First,Second,2012
3250,Australia,India,1,Sydney,"Feb 26, 2012",Australia,Australia,Home,Away,First,Second,2012
3251,India,Sri Lanka,2,Hobart,"Feb 28, 2012",India,Australia,Neutral,Neutral,Second,First,2012
3252,New Zealand,South Africa,2,Napier,"Feb 29, 2012",South Africa,New Zealand,Home,Away,First,Second,2012
3253,Australia,Sri Lanka,1,Melbourne,"Mar 2, 2012",Sri Lanka,Australia,Home,Away,Second,First,2012
3254,New Zealand,South Africa,2,Auckland,"Mar 3, 2012",South Africa,New Zealand,Home,Away,First,Second,2012
3255,Australia,Sri Lanka,1,Brisbane,"Mar 4, 2012",Australia,Australia,Home,Away,First,Second,2012
3256,Australia,Sri Lanka,2,Adelaide,"Mar 6, 2012",Sri Lanka,Australia,Home,Away,First,Second,2012
3257,Australia,Sri Lanka,1,Adelaide,"Mar 8, 2012",Australia,Australia,Home,Away,First,Second,2012
3258,Bangladesh,Pakistan,1,Dhaka,"Mar 11, 2012",Pakistan,Bangladesh,Home,Away,Second,First,2012
3259,India,Sri Lanka,1,Dhaka,"Mar 13, 2012",India,Bangladesh,Neutral,Neutral,First,Second,2012
3260,Pakistan,Sri Lanka,2,Dhaka,"Mar 15, 2012",Pakistan,Bangladesh,Neutral,Neutral,Second,First,2012
3261,Bangladesh,India,2,Dhaka,"Mar 16, 2012",Bangladesh,Bangladesh,Home,Away,Second,First,2012
3262,West Indies,Australia,1,Kingstown,"Mar 16, 2012",Australia,West Indies,Home,Away,Second,First,2012
3263,India,Pakistan,2,Dhaka,"Mar 18, 2012",India,Bangladesh,Neutral,Neutral,Second,First,2012
3264,West Indies,Australia,2,Kingstown,"Mar 18, 2012",West Indies,West Indies,Home,Away,Second,First,2012
3265,Bangladesh,Sri Lanka,2,Dhaka,"Mar 20, 2012",Bangladesh,Bangladesh,Home,Away,Second,First,2012
3267,Bangladesh,Pakistan,1,Dhaka,"Mar 22, 2012",Pakistan,Bangladesh,Home,Away,Second,First,2012
3268,West Indies,Australia,1,Gros Islet,"Mar 23, 2012",West Indies,West Indies,Home,Away,First,Second,2012
3269,West Indies,Australia,1,Gros Islet,"Mar 25, 2012",Australia,West Indies,Home,Away,Second,First,2012
3270,Afghanistan,Netherlands,2,Sharjah,"Mar 29, 2012",Netherlands,U.A.E.,Neutral,Neutral,First,Second,2012
3271,Afghanistan,Netherlands,2,Sharjah,"Mar 31, 2012",Afghanistan,U.A.E.,Neutral,Neutral,Second,First,2012
3272,Sri Lanka,Pakistan,2,Pallekele,"Jun 7, 2012",Pakistan,,Neutral,Neutral,First,Second,2012
3273,Sri Lanka,Pakistan,1,Pallekele,"Jun 9, 2012",Sri Lanka,,Neutral,Neutral,First,Second,2012
3275,Sri Lanka,Pakistan,1,Colombo,"Jun 16, 2012",Sri Lanka,Sri Lanka,Home,Away,First,Second,2012
3276,England,West Indies,1,Southampton,"Jun 16, 2012",England,England,Home,Away,First,Second,2012
3277,Sri Lanka,Pakistan,2,Colombo,"Jun 18, 2012",Sri Lanka,Sri Lanka,Home,Away,Second,First,2012
3278,England,West Indies,2,The Oval,"Jun 19, 2012",England,England,Home,Away,Second,First,2012
3280,England,Australia,1,Lord's,"Jun 29, 2012",England,England,Home,Away,First,Second,2012
3281,England,Australia,2,The Oval,"Jul 1, 2012",England,England,Home,Away,Second,First,2012
3282,Ireland,Afghanistan,1,Dublin,"Jul 5, 2012",Ireland,Ireland,Home,Away,First,Second,2012
3283,West Indies,New Zealand,2,Kingston,"Jul 5, 2012",West Indies,West Indies,Home,Away,Second,First,2012
3284,England,Australia,2,Chester,"Jul 7, 2012",England,England,Home,Away,Second,First,2012
3285,West Indies,New Zealand,1,Kingston,"Jul 7, 2012",West Indies,West Indies,Home,Away,First,Second,2012
3286,England,Australia,2,Manchester,"Jul 10, 2012",England,England,Home,Away,Second,First,2012
3287,Scotland,Canada,2,Ayr,"Jul 11-12, 2012",Scotland,Scotland,Home,Away,Second,First,2012
3288,West Indies,New Zealand,1,Basseterre,"Jul 11, 2012",New Zealand,West Indies,Home,Away,Second,First,2012
3289,West Indies,New Zealand,1,Basseterre,"Jul 14, 2012",West Indies,West Indies,Home,Away,First,Second,2012
3290,West Indies,New Zealand,1,Basseterre,"Jul 16, 2012",West Indies,West Indies,Home,Away,First,Second,2012
3291,Sri Lanka,India,1,Hambantota,"Jul 21, 2012",India,Sri Lanka,Home,Away,Second,First,2012
3292,Sri Lanka,India,2,Hambantota,"Jul 24, 2012",Sri Lanka,Sri Lanka,Home,Away,Second,First,2012
3293,Sri Lanka,India,2,Colombo,"Jul 28, 2012",India,Sri Lanka,Home,Away,First,Second,2012
3294,Sri Lanka,India,2,Colombo,"Jul 31, 2012",India,Sri Lanka,Home,Away,First,Second,2012
3295,Sri Lanka,India,1,Pallekele,"Aug 4, 2012",India,,Neutral,Neutral,Second,First,2012
3297,Afghanistan,Australia,1,Sharjah,"Aug 25, 2012",Australia,U.A.E.,Neutral,Neutral,Second,First,2012
3298,England,South Africa,1,Southampton,"Aug 28, 2012",South Africa,England,Home,Away,Second,First,2012
3299,Australia,Pakistan,2,Sharjah,"Aug 28, 2012",Australia,U.A.E.,Neutral,Neutral,Second,First,2012
3300,England,South Africa,2,The Oval,"Aug 31, 2012",England,England,Home,Away,Second,First,2012
3301,Australia,Pakistan,2,Abu Dhabi,"Aug 31, 2012",Pakistan,U.A.E.,Neutral,Neutral,First,Second,2012
3302,England,South Africa,2,Lord's,"Sep 2, 2012",England,England,Home,Away,Second,First,2012
3303,Australia,Pakistan,2,Sharjah,"Sep 3, 2012",Australia,U.A.E.,Neutral,Neutral,Second,First,2012
3304,England,South Africa,2,Nottingham,"Sep 5, 2012",South Africa,England,Home,Away,First,Second,2012
3305,Sri Lanka,New Zealand,1,Pallekele,"Nov 4, 2012",Sri Lanka,,Neutral,Neutral,First,Second,2012
3306,Sri Lanka,New Zealand,2,Pallekele,"Nov 6, 2012",Sri Lanka,,Neutral,Neutral,Second,First,2012
3307,Sri Lanka,New Zealand,2,Hambantota,"Nov 10, 2012",Sri Lanka,Sri Lanka,Home,Away,Second,First,2012
3309,Bangladesh,West Indies,2,Khulna,"Nov 30, 2012",Bangladesh,Bangladesh,Home,Away,Second,First,2012
3310,Bangladesh,West Indies,1,Khulna,"Dec 2, 2012",Bangladesh,Bangladesh,Home,Away,First,Second,2012
3311,Bangladesh,West Indies,2,Dhaka,"Dec 5, 2012",West Indies,Bangladesh,Home,Away,First,Second,2012
3312,Bangladesh,West Indies,1,Dhaka,"Dec 7, 2012",West Indies,Bangladesh,Home,Away,Second,First,2012
3313,Bangladesh,West Indies,2,Dhaka,"Dec 8, 2012",Bangladesh,Bangladesh,Home,Away,Second,First,2012
3314,India,Pakistan,2,Chennai,"Dec 30, 2012",Pakistan,India,Home,Away,First,Second,2012
3315,India,Pakistan,1,Kolkata,"Jan 3, 2013",Pakistan,India,Home,Away,Second,First,2013
3316,India,Pakistan,1,Delhi,"Jan 6, 2013",India,India,Home,Away,First,Second,2013
3317,Australia,Sri Lanka,1,Melbourne,"Jan 11, 2013",Australia,Australia,Home,Away,First,Second,2013
3318,India,England,1,Rajkot,"Jan 11, 2013",England,India,Home,Away,Second,First,2013
3319,Australia,Sri Lanka,2,Adelaide,"Jan 13, 2013",Sri Lanka,Australia,Home,Away,First,Second,2013
3320,India,England,1,Kochi,"Jan 15, 2013",India,India,Home,Away,First,Second,2013
3321,Australia,Sri Lanka,2,Brisbane,"Jan 18, 2013",Sri Lanka,Australia,Home,Away,First,Second,2013
3322,India,England,2,Ranchi,"Jan 19, 2013",India,India,Home,Away,Second,First,2013
3323,South Africa,New Zealand,2,Paarl,"Jan 19, 2013",New Zealand,South Africa,Home,Away,First,Second,2013
3325,South Africa,New Zealand,1,Kimberley,"Jan 22, 2013",New Zealand,South Africa,Home,Away,Second,First,2013
3326,Australia,Sri Lanka,1,Hobart,"Jan 23, 2013",Australia,Australia,Home,Away,First,Second,2013
3327,India,England,2,Mohali,"Jan 23, 2013",India,,Neutral,Neutral,Second,First,2013
3328,South Africa,New Zealand,2,Potchefstroom,"Jan 25, 2013",South Africa,South Africa,Home,Away,Second,First,2013
3329,India,England,2,Dharamsala,"Jan 27, 2013",England,India,Home,Away,First,Second,2013
3330,Australia,West Indies,2,Perth,"Feb 1, 2013",Australia,Australia,Home,Away,Second,First,2013
